trial,sigma,success,steps,final_confidence,rcp,R,T
56,0.5,1,11,0.9991,396.00,3,0.2
57,0.5,1,11,0.9991,396.00,3,0.2
58,0.5,1,11,0.9991,396.00,3,0.2
59,0.5,1,11,0.9991,396.00,3,0.2
60,0.5,1,11,0.9991,396.00,3,0.2
61,0.5,1,11,0.9991,396.00,3,0.2
62,0.5,1,11,0.9991,396.00,3,0.2
63,0.5,1,11,0.9991,396.00,3,0.2
64,0.5,1,10,0.9990,360.00,3,0.2
65,0.5,1,11,0.9991,396.00,3,0.2
66,0.5,1,11,0.9991,396.00,3,0.2
67,0.5,1,11,0.9991,396.00,3,0.2
68,0.5,1,11,0.9991,396.00,3,0.2
69,0.5,1,11,0.9991,396.00,3,0.2
70,0.5,1,10,0.9991,360.00,3,0.2
71,0.5,1,11,0.9991,396.00,3,0.2
72,0.5,1,11,0.9991,396.00,3,0.2
73,0.5,1,11,0.9991,396.00,3,0.2
74,0.5,1,11,0.9993,396.00,3,0.2
75,0.5,1,11,0.9991,396.00,3,0.2
76,0.5,1,11,0.9993,396.00,3,0.2
77,0.5,1,11,0.9991,396.00,3,0.2
78,0.5,1,11,0.9991,396.00,3,0.2
79,0.5,1,11,0.9991,396.00,3,0.2
80,0.5,1,11,0.9991,396.00,3,0.2
81,0.5,1,11,0.9994,396.00,3,0.2
82,0.5,1,11,0.9991,396.00,3,0.2
83,0.5,1,11,0.9991,396.00,3,0.2
84,0.5,1,11,0.9993,396.00,3,0.2
85,0.5,1,11,0.9991,396.00,3,0.2
86,0.5,1,11,0.9991,396.00,3,0.2
87,0.5,1,11,0.9991,396.00,3,0.2
88,0.5,1,11,0.9991,396.00,3,0.2
89,0.5,1,10,0.9990,360.00,3,0.2
90,0.5,1,11,0.9991,396.00,3,0.2
91,0.5,1,11,0.9991,396.00,3,0.2
92,0.5,1,12,0.9994,432.00,3,0.2
93,0.5,1,11,0.9991,396.00,3,0.2
94,0.5,1,10,0.9992,360.00,3,0.2
95,0.5,1,11,0.9991,396.00,3,0.2
96,0.5,1,11,0.9991,396.00,3,0.2
97,0.5,1,11,0.9994,396.00,3,0.2
98,0.5,1,11,0.9994,396.00,3,0.2
99,0.5,1,11,0.9991,396.00,3,0.2
0,0.6,1,11,0.9991,396.00,3,0.2
1,0.6,1,11,0.9993,396.00,3,0.2
2,0.6,1,11,0.9991,396.00,3,0.2
3,0.6,1,11,0.9991,396.00,3,0.2
4,0.6,1,11,0.9991,396.00,3,0.2
5,0.6,1,11,0.9991,396.00,3,0.2
6,0.6,1,11,0.9991,396.00,3,0.2
7,0.6,1,11,0.9991,396.00,3,0.2
8,0.6,1,11,0.9991,396.00,3,0.2
9,0.6,1,11,0.9991,396.00,3,0.2
10,0.6,1,10,0.9992,360.00,3,0.2
11,0.6,1,11,0.9991,396.00,3,0.2
12,0.6,1,11,0.9991,396.00,3,0.2
13,0.6,1,10,0.9990,360.00,3,0.2
14,0.6,1,11,0.9991,396.00,3,0.2
15,0.6,1,11,0.9991,396.00,3,0.2
16,0.6,1,11,0.9991,396.00,3,0.2
17,0.6,1,12,0.9995,432.00,3,0.2
18,0.6,1,11,0.9991,396.00,3,0.2
19,0.6,1,11,0.9992,396.00,3,0.2
20,0.6,1,10,0.9992,360.00,3,0.2
21,0.6,1,11,0.9991,396.00,3,0.2
22,0.6,1,11,0.9991,396.00,3,0.2
23,0.6,1,11,0.9992,396.00,3,0.2
24,0.6,1,11,0.9991,396.00,3,0.2
25,0.6,1,11,0.9991,396.00,3,0.2
26,0.6,1,11,0.9992,396.00,3,0.2
27,0.6,1,11,0.9991,396.00,3,0.2
28,0.6,1,11,0.9991,396.00,3,0.2
29,0.6,1,11,0.9991,396.00,3,0.2
30,0.6,1,11,0.9992,396.00,3,0.2
31,0.6,1,11,0.9991,396.00,3,0.2
32,0.6,1,11,0.9991,396.00,3,0.2
33,0.6,1,10,0.9991,360.00,3,0.2
34,0.6,1,11,0.9991,396.00,3,0.2
35,0.6,1,11,0.9992,396.00,3,0.2
36,0.6,1,10,0.9992,360.00,3,0.2
37,0.6,1,11,0.9991,396.00,3,0.2
38,0.6,1,11,0.9991,396.00,3,0.2
39,0.6,1,11,0.9991,396.00,3,0.2
40,0.6,1,11,0.9991,396.00,3,0.2
41,0.6,1,11,0.9991,396.00,3,0.2
42,0.6,1,11,0.9991,396.00,3,0.2
43,0.6,1,11,0.9994,396.00,3,0.2
44,0.6,1,11,0.9991,396.00,3,0.2
45,0.6,1,11,0.9991,396.00,3,0.2
46,0.6,1,10,0.9992,360.00,3,0.2
47,0.6,1,11,0.9992,396.00,3,0.2
48,0.6,1,11,0.9991,396.00,3,0.2
49,0.6,1,11,0.9995,396.00,3,0.2
50,0.6,1,11,0.9991,396.00,3,0.2
51,0.6,1,11,0.9994,396.00,3,0.2
52,0.6,1,11,0.9991,396.00,3,0.2
53,0.6,1,11,0.9991,396.00,3,0.2
54,0.6,1,11,0.9991,396.00,3,0.2
55,0.6,1,10,0.9992,360.00,3,0.2
56,0.6,1,11,0.9993,396.00,3,0.2
57,0.6,1,10,0.9992,360.00,3,0.2
58,0.6,1,11,0.9993,396.00,3,0.2
59,0.6,1,11,0.9991,396.00,3,0.2
60,0.6,1,11,0.9991,396.00,3,0.2
61,0.6,1,11,0.9991,396.00,3,0.2
62,0.6,1,12,0.9994,432.00,3,0.2
63,0.6,1,11,0.9991,396.00,3,0.2
64,0.6,1,10,0.9990,360.00,3,0.2
65,0.6,1,11,0.9991,396.00,3,0.2
66,0.6,1,11,0.9991,396.00,3,0.2
67,0.6,1,11,0.9993,396.00,3,0.2
68,0.6,1,11,0.9992,396.00,3,0.2
69,0.6,1,11,0.9992,396.00,3,0.2
70,0.6,1,10,0.9991,360.00,3,0.2
71,0.6,1,11,0.9994,396.00,3,0.2
72,0.6,1,11,0.9991,396.00,3,0.2
73,0.6,1,11,0.9991,396.00,3,0.2
74,0.6,1,11,0.9991,396.00,3,0.2
75,0.6,1,11,0.9991,396.00,3,0.2
76,0.6,1,11,0.9991,396.00,3,0.2
77,0.6,1,11,0.9991,396.00,3,0.2
78,0.6,1,10,0.9991,360.00,3,0.2
79,0.6,1,11,0.9991,396.00,3,0.2
80,0.6,1,11,0.9991,396.00,3,0.2
81,0.6,1,11,0.9991,396.00,3,0.2
82,0.6,1,11,0.9991,396.00,3,0.2
83,0.6,1,11,0.9991,396.00,3,0.2
84,0.6,1,11,0.9991,396.00,3,0.2
85,0.6,1,11,0.9994,396.00,3,0.2
86,0.6,1,11,0.9991,396.00,3,0.2
87,0.6,1,11,0.9991,396.00,3,0.2
88,0.6,1,11,0.9991,396.00,3,0.2
89,0.6,1,11,0.9992,396.00,3,0.2
90,0.6,1,11,0.9991,396.00,3,0.2
91,0.6,1,11,0.9991,396.00,3,0.2
92,0.6,1,11,0.9991,396.00,3,0.2
93,0.6,1,11,0.9992,396.00,3,0.2
94,0.6,1,11,0.9991,396.00,3,0.2
95,0.6,1,11,0.9993,396.00,3,0.2
96,0.6,1,11,0.9991,396.00,3,0.2
97,0.6,1,11,0.9991,396.00,3,0.2
98,0.6,1,11,0.9991,396.00,3,0.2
99,0.6,1,11,0.9992,396.00,3,0.2
0,0.7,1,11,0.9992,396.00,3,0.2
1,0.7,1,11,0.9991,396.00,3,0.2
2,0.7,1,11,0.9991,396.00,3,0.2
3,0.7,1,11,0.9993,396.00,3,0.2
4,0.7,1,11,0.9991,396.00,3,0.2
5,0.7,1,11,0.9992,396.00,3,0.2
6,0.7,1,10,0.9992,360.00,3,0.2
7,0.7,1,11,0.9991,396.00,3,0.2
8,0.7,1,11,0.9991,396.00,3,0.2
9,0.7,1,11,0.9991,396.00,3,0.2
10,0.7,1,11,0.9991,396.00,3,0.2
11,0.7,1,11,0.9991,396.00,3,0.2
12,0.7,1,11,0.9991,396.00,3,0.2
13,0.7,1,11,0.9994,396.00,3,0.2
14,0.7,1,11,0.9991,396.00,3,0.2
15,0.7,1,11,0.9991,396.00,3,0.2
16,0.7,1,10,0.9992,360.00,3,0.2
17,0.7,1,12,0.9994,432.00,3,0.2
18,0.7,1,10,0.9992,360.00,3,0.2
19,0.7,1,10,0.9992,360.00,3,0.2
20,0.7,1,11,0.9991,396.00,3,0.2
21,0.7,1,10,0.9991,360.00,3,0.2
22,0.7,1,11,0.9991,396.00,3,0.2
23,0.7,1,10,0.9992,360.00,3,0.2
24,0.7,1,11,0.9991,396.00,3,0.2
25,0.7,1,11,0.9993,396.00,3,0.2
26,0.7,1,11,0.9991,396.00,3,0.2
27,0.7,1,11,0.9991,396.00,3,0.2
28,0.7,1,11,0.9991,396.00,3,0.2
29,0.7,1,11,0.9991,396.00,3,0.2
30,0.7,1,11,0.9991,396.00,3,0.2
31,0.7,1,10,0.9991,360.00,3,0.2
32,0.7,1,11,0.9994,396.00,3,0.2
33,0.7,1,11,0.9991,396.00,3,0.2
34,0.7,1,11,0.9993,396.00,3,0.2
35,0.7,1,11,0.9991,396.00,3,0.2
36,0.7,1,11,0.9991,396.00,3,0.2
37,0.7,1,11,0.9991,396.00,3,0.2
38,0.7,1,11,0.9991,396.00,3,0.2
39,0.7,1,11,0.9991,396.00,3,0.2
40,0.7,1,11,0.9995,396.00,3,0.2
41,0.7,1,12,0.9995,432.00,3,0.2
42,0.7,1,11,0.9995,396.00,3,0.2
43,0.7,1,11,0.9991,396.00,3,0.2
44,0.7,1,11,0.9991,396.00,3,0.2
45,0.7,1,11,0.9995,396.00,3,0.2
46,0.7,1,11,0.9994,396.00,3,0.2
47,0.7,1,11,0.9991,396.00,3,0.2
48,0.7,1,11,0.9993,396.00,3,0.2
49,0.7,1,10,0.9991,360.00,3,0.2
50,0.7,1,10,0.9992,360.00,3,0.2
51,0.7,1,11,0.9991,396.00,3,0.2
52,0.7,1,11,0.9991,396.00,3,0.2
53,0.7,1,11,0.9991,396.00,3,0.2
54,0.7,1,11,0.9990,396.00,3,0.2
55,0.7,1,10,0.9991,360.00,3,0.2
56,0.7,1,11,0.9991,396.00,3,0.2
57,0.7,1,11,0.9991,396.00,3,0.2
58,0.7,1,11,0.9993,396.00,3,0.2
59,0.7,1,11,0.9991,396.00,3,0.2
60,0.7,1,11,0.9991,396.00,3,0.2
61,0.7,1,11,0.9991,396.00,3,0.2
62,0.7,1,11,0.9992,396.00,3,0.2
63,0.7,1,11,0.9992,396.00,3,0.2
64,0.7,1,11,0.9991,396.00,3,0.2
65,0.7,1,11,0.9991,396.00,3,0.2
66,0.7,1,12,0.9993,432.00,3,0.2
67,0.7,1,11,0.9994,396.00,3,0.2
68,0.7,1,11,0.9993,396.00,3,0.2
69,0.7,1,11,0.9991,396.00,3,0.2
70,0.7,1,11,0.9991,396.00,3,0.2
71,0.7,1,11,0.9992,396.00,3,0.2
72,0.7,1,11,0.9991,396.00,3,0.2
73,0.7,1,11,0.9991,396.00,3,0.2
74,0.7,1,10,0.9992,360.00,3,0.2
75,0.7,1,11,0.9991,396.00,3,0.2
76,0.7,1,11,0.9991,396.00,3,0.2
77,0.7,1,11,0.9991,396.00,3,0.2
78,0.7,1,10,0.9991,360.00,3,0.2
79,0.7,1,10,0.9992,360.00,3,0.2
80,0.7,1,11,0.9992,396.00,3,0.2
81,0.7,1,10,0.9992,360.00,3,0.2
82,0.7,1,11,0.9991,396.00,3,0.2
83,0.7,1,11,0.9991,396.00,3,0.2
84,0.7,1,11,0.9993,396.00,3,0.2
85,0.7,1,11,0.9991,396.00,3,0.2
86,0.7,1,11,0.9991,396.00,3,0.2
87,0.7,1,11,0.9991,396.00,3,0.2
88,0.7,1,11,0.9993,396.00,3,0.2
89,0.7,1,11,0.9991,396.00,3,0.2
90,0.7,1,10,0.9990,360.00,3,0.2
91,0.7,1,11,0.9991,396.00,3,0.2
92,0.7,1,11,0.9991,396.00,3,0.2
93,0.7,1,11,0.9994,396.00,3,0.2
94,0.7,1,11,0.9991,396.00,3,0.2
95,0.7,1,11,0.9993,396.00,3,0.2
96,0.7,1,11,0.9991,396.00,3,0.2
97,0.7,1,11,0.9991,396.00,3,0.2
98,0.7,1,11,0.9991,396.00,3,0.2
99,0.7,1,11,0.9991,396.00,3,0.2
0,0.8,1,11,0.9992,396.00,3,0.2
1,0.8,1,11,0.9995,396.00,3,0.2
2,0.8,1,11,0.9991,396.00,3,0.2
3,0.8,1,11,0.9992,396.00,3,0.2
4,0.8,1,11,0.9994,396.00,3,0.2
5,0.8,1,11,0.9991,396.00,3,0.2
6,0.8,1,11,0.9991,396.00,3,0.2
7,0.8,1,11,0.9993,396.00,3,0.2
8,0.8,1,11,0.9991,396.00,3,0.2
9,0.8,1,11,0.9991,396.00,3,0.2
10,0.8,1,11,0.9991,396.00,3,0.2
11,0.8,1,11,0.9991,396.00,3,0.2
12,0.8,1,11,0.9994,396.00,3,0.2
13,0.8,1,11,0.9991,396.00,3,0.2
14,0.8,1,11,0.9991,396.00,3,0.2
15,0.8,1,11,0.9992,396.00,3,0.2
16,0.8,1,11,0.9991,396.00,3,0.2
17,0.8,1,11,0.9991,396.00,3,0.2
18,0.8,1,11,0.9994,396.00,3,0.2
19,0.8,1,11,0.9991,396.00,3,0.2
20,0.8,1,11,0.9991,396.00,3,0.2
21,0.8,1,11,0.9992,396.00,3,0.2
22,0.8,1,11,0.9994,396.00,3,0.2
23,0.8,1,11,0.9991,396.00,3,0.2
24,0.8,1,11,0.9991,396.00,3,0.2
25,0.8,1,10,0.9992,360.00,3,0.2
26,0.8,1,11,0.9991,396.00,3,0.2
27,0.8,1,11,0.9991,396.00,3,0.2
28,0.8,1,10,0.9991,360.00,3,0.2
29,0.8,1,11,0.9991,396.00,3,0.2
30,0.8,1,10,0.9992,360.00,3,0.2
31,0.8,1,11,0.9994,396.00,3,0.2
32,0.8,1,11,0.9991,396.00,3,0.2
33,0.8,1,11,0.9991,396.00,3,0.2
34,0.8,1,11,0.9991,396.00,3,0.2
35,0.8,1,11,0.9993,396.00,3,0.2
36,0.8,1,11,0.9992,396.00,3,0.2
37,0.8,1,12,0.9995,432.00,3,0.2
38,0.8,1,10,0.9992,360.00,3,0.2
39,0.8,1,12,0.9992,432.00,3,0.2
40,0.8,1,11,0.9991,396.00,3,0.2
41,0.8,1,11,0.9991,396.00,3,0.2
42,0.8,1,11,0.9993,396.00,3,0.2
43,0.8,1,11,0.9991,396.00,3,0.2
44,0.8,1,11,0.9992,396.00,3,0.2
45,0.8,1,11,0.9991,396.00,3,0.2
46,0.8,1,11,0.9991,396.00,3,0.2
47,0.8,1,11,0.9993,396.00,3,0.2
48,0.8,1,11,0.9991,396.00,3,0.2
49,0.8,1,11,0.9991,396.00,3,0.2
50,0.8,1,11,0.9991,396.00,3,0.2
51,0.8,1,11,0.9995,396.00,3,0.2
52,0.8,1,11,0.9991,396.00,3,0.2
53,0.8,1,11,0.9991,396.00,3,0.2
54,0.8,1,10,0.9992,360.00,3,0.2
55,0.8,1,10,0.9991,360.00,3,0.2
56,0.8,1,11,0.9991,396.00,3,0.2
57,0.8,1,11,0.9991,396.00,3,0.2
58,0.8,1,10,0.9992,360.00,3,0.2
59,0.8,1,11,0.9991,396.00,3,0.2
60,0.8,1,12,0.9991,432.00,3,0.2
61,0.8,1,11,0.9991,396.00,3,0.2
62,0.8,1,11,0.9995,396.00,3,0.2
63,0.8,1,11,0.9991,396.00,3,0.2
64,0.8,1,11,0.9993,396.00,3,0.2
65,0.8,1,11,0.9991,396.00,3,0.2
66,0.8,1,12,0.9993,432.00,3,0.2
67,0.8,1,11,0.9991,396.00,3,0.2
68,0.8,1,11,0.9991,396.00,3,0.2
69,0.8,1,11,0.9991,396.00,3,0.2
70,0.8,1,11,0.9991,396.00,3,0.2
71,0.8,1,11,0.9991,396.00,3,0.2
72,0.8,1,10,0.9992,360.00,3,0.2
73,0.8,1,11,0.9991,396.00,3,0.2
74,0.8,1,11,0.9992,396.00,3,0.2
75,0.8,1,10,0.9992,360.00,3,0.2
76,0.8,1,11,0.9991,396.00,3,0.2
77,0.8,1,11,0.9994,396.00,3,0.2
78,0.8,1,11,0.9991,396.00,3,0.2
79,0.8,1,12,0.9994,432.00,3,0.2
80,0.8,1,10,0.9990,360.00,3,0.2
81,0.8,1,10,0.9991,360.00,3,0.2
82,0.8,1,11,0.9991,396.00,3,0.2
83,0.8,1,10,0.9992,360.00,3,0.2
84,0.8,1,11,0.9991,396.00,3,0.2
85,0.8,1,11,0.9991,396.00,3,0.2
86,0.8,1,10,0.9992,360.00,3,0.2
87,0.8,1,11,0.9991,396.00,3,0.2
88,0.8,1,11,0.9991,396.00,3,0.2
89,0.8,1,10,0.9992,360.00,3,0.2
90,0.8,1,10,0.9992,360.00,3,0.2
91,0.8,1,11,0.9991,396.00,3,0.2
92,0.8,1,11,0.9991,396.00,3,0.2
93,0.8,1,11,0.9991,396.00,3,0.2
94,0.8,1,11,0.9991,396.00,3,0.2
95,0.8,1,11,0.9991,396.00,3,0.2
96,0.8,1,11,0.9991,396.00,3,0.2
97,0.8,1,11,0.9991,396.00,3,0.2
98,0.8,1,11,0.9991,396.00,3,0.2
99,0.8,1,11,0.9991,396.00,3,0.2
0,0.9,1,11,0.9991,396.00,3,0.2
1,0.9,1,11,0.9992,396.00,3,0.2
2,0.9,1,10,0.9992,360.00,3,0.2
3,0.9,1,11,0.9991,396.00,3,0.2
4,0.9,1,11,0.9992,396.00,3,0.2
5,0.9,1,11,0.9991,396.00,3,0.2
6,0.9,1,11,0.9991,396.00,3,0.2
7,0.9,1,10,0.9992,360.00,3,0.2
8,0.9,1,11,0.9991,396.00,3,0.2
9,0.9,1,11,0.9991,396.00,3,0.2
10,0.9,1,11,0.9991,396.00,3,0.2
11,0.9,1,11,0.9990,396.00,3,0.2
12,0.9,1,11,0.9991,396.00,3,0.2
13,0.9,1,11,0.9991,396.00,3,0.2
14,0.9,1,12,0.9995,432.00,3,0.2
15,0.9,1,12,0.9991,432.00,3,0.2
16,0.9,1,12,0.9995,432.00,3,0.2
17,0.9,1,11,0.9993,396.00,3,0.2
18,0.9,1,12,0.9991,432.00,3,0.2
19,0.9,1,11,0.9991,396.00,3,0.2
20,0.9,1,11,0.9991,396.00,3,0.2
21,0.9,1,12,0.9991,432.00,3,0.2
22,0.9,1,11,0.9993,396.00,3,0.2
23,0.9,1,11,0.9991,396.00,3,0.2
24,0.9,1,10,0.9991,360.00,3,0.2
25,0.9,1,11,0.9991,396.00,3,0.2
26,0.9,1,11,0.9991,396.00,3,0.2
27,0.9,1,11,0.9994,396.00,3,0.2
28,0.9,1,11,0.9991,396.00,3,0.2
29,0.9,1,11,0.9991,396.00,3,0.2
30,0.9,1,11,0.9994,396.00,3,0.2
31,0.9,1,11,0.9991,396.00,3,0.2
32,0.9,1,12,0.9993,432.00,3,0.2
33,0.9,1,11,0.9991,396.00,3,0.2
34,0.9,1,11,0.9991,396.00,3,0.2
35,0.9,1,11,0.9991,396.00,3,0.2
36,0.9,1,11,0.9991,396.00,3,0.2
37,0.9,1,11,0.9991,396.00,3,0.2
38,0.9,1,12,0.9995,432.00,3,0.2
39,0.9,1,11,0.9991,396.00,3,0.2
40,0.9,1,11,0.9991,396.00,3,0.2
41,0.9,1,11,0.9991,396.00,3,0.2
42,0.9,1,11,0.9991,396.00,3,0.2
43,0.9,1,11,0.9992,396.00,3,0.2
44,0.9,1,10,0.9992,360.00,3,0.2
45,0.9,1,10,0.9992,360.00,3,0.2
46,0.9,1,11,0.9995,396.00,3,0.2
47,0.9,1,11,0.9991,396.00,3,0.2
48,0.9,1,11,0.9991,396.00,3,0.2
49,0.9,1,11,0.9991,396.00,3,0.2
50,0.9,1,16,0.9993,576.00,3,0.2
51,0.9,1,10,0.9992,360.00,3,0.2
52,0.9,1,11,0.9991,396.00,3,0.2
53,0.9,1,11,0.9994,396.00,3,0.2
54,0.9,1,12,0.9993,432.00,3,0.2
55,0.9,1,10,0.9991,360.00,3,0.2
56,0.9,1,11,0.9994,396.00,3,0.2
57,0.9,1,11,0.9992,396.00,3,0.2
58,0.9,1,11,0.9991,396.00,3,0.2
59,0.9,1,10,0.9992,360.00,3,0.2
60,0.9,1,11,0.9991,396.00,3,0.2
61,0.9,1,11,0.9991,396.00,3,0.2
62,0.9,1,11,0.9991,396.00,3,0.2
63,0.9,1,11,0.9991,396.00,3,0.2
64,0.9,1,10,0.9992,360.00,3,0.2
65,0.9,1,11,0.9993,396.00,3,0.2
66,0.9,1,12,0.9994,432.00,3,0.2
67,0.9,1,11,0.9991,396.00,3,0.2
68,0.9,1,11,0.9992,396.00,3,0.2
69,0.9,1,11,0.9991,396.00,3,0.2
70,0.9,1,11,0.9993,396.00,3,0.2
71,0.9,1,11,0.9990,396.00,3,0.2
72,0.9,1,11,0.9991,396.00,3,0.2
73,0.9,1,11,0.9991,396.00,3,0.2
74,0.9,1,11,0.9991,396.00,3,0.2
75,0.9,1,10,0.9992,360.00,3,0.2
76,0.9,1,11,0.9991,396.00,3,0.2
77,0.9,1,12,0.9995,432.00,3,0.2
78,0.9,1,11,0.9991,396.00,3,0.2
79,0.9,1,11,0.9991,396.00,3,0.2
80,0.9,1,11,0.9991,396.00,3,0.2
81,0.9,1,11,0.9990,396.00,3,0.2
82,0.9,1,11,0.9991,396.00,3,0.2
83,0.9,1,12,0.9995,432.00,3,0.2
84,0.9,1,11,0.9991,396.00,3,0.2
85,0.9,1,10,0.9992,360.00,3,0.2
86,0.9,1,11,0.9991,396.00,3,0.2
87,0.9,1,12,0.9991,432.00,3,0.2
88,0.9,1,11,0.9991,396.00,3,0.2
89,0.9,1,11,0.9991,396.00,3,0.2
90,0.9,1,10,0.9992,360.00,3,0.2
91,0.9,1,11,0.9993,396.00,3,0.2
92,0.9,1,10,0.9992,360.00,3,0.2
93,0.9,1,10,0.9991,360.00,3,0.2
94,0.9,1,10,0.9986,360.00,3,0.2
95,0.9,1,11,0.9991,396.00,3,0.2
96,0.9,1,10,0.9992,360.00,3,0.2
97,0.9,1,11,0.9991,396.00,3,0.2
98,0.9,1,11,0.9995,396.00,3,0.2
99,0.9,1,11,0.9991,396.00,3,0.2
0,1.0,1,13,0.9995,468.00,3,0.2
1,1.0,1,11,0.9991,396.00,3,0.2
2,1.0,1,10,0.9992,360.00,3,0.2
3,1.0,1,11,0.9991,396.00,3,0.2
4,1.0,1,11,0.9991,396.00,3,0.2
5,1.0,1,11,0.9992,396.00,3,0.2
6,1.0,1,11,0.9991,396.00,3,0.2
7,1.0,1,11,0.9994,396.00,3,0.2
8,1.0,1,11,0.9991,396.00,3,0.2
9,1.0,1,10,0.9992,360.00,3,0.2
10,1.0,1,11,0.9995,396.00,3,0.2
11,1.0,1,12,0.9994,432.00,3,0.2
12,1.0,1,10,0.9992,360.00,3,0.2
13,1.0,1,11,0.9991,396.00,3,0.2
14,1.0,1,11,0.9991,396.00,3,0.2
15,1.0,1,11,0.9991,396.00,3,0.2
16,1.0,1,11,0.9991,396.00,3,0.2
17,1.0,1,12,0.9992,432.00,3,0.2
18,1.0,1,10,0.9992,360.00,3,0.2
19,1.0,1,10,0.9992,360.00,3,0.2
20,1.0,1,11,0.9991,396.00,3,0.2
21,1.0,1,11,0.9991,396.00,3,0.2
22,1.0,1,11,0.9991,396.00,3,0.2
23,1.0,1,11,0.9991,396.00,3,0.2
24,1.0,1,11,0.9991,396.00,3,0.2
25,1.0,1,12,0.9991,432.00,3,0.2
26,1.0,1,10,0.9992,360.00,3,0.2
27,1.0,1,11,0.9991,396.00,3,0.2
28,1.0,1,11,0.9991,396.00,3,0.2
29,1.0,1,12,0.9992,432.00,3,0.2
30,1.0,1,11,0.9995,396.00,3,0.2
31,1.0,1,11,0.9991,396.00,3,0.2
32,1.0,1,11,0.9991,396.00,3,0.2
33,1.0,1,11,0.9991,396.00,3,0.2
34,1.0,1,11,0.9993,396.00,3,0.2
35,1.0,1,11,0.9991,396.00,3,0.2
36,1.0,1,11,0.9994,396.00,3,0.2
37,1.0,1,11,0.9993,396.00,3,0.2
38,1.0,1,11,0.9991,396.00,3,0.2
39,1.0,1,11,0.9991,396.00,3,0.2
40,1.0,1,11,0.9992,396.00,3,0.2
41,1.0,1,12,0.9994,432.00,3,0.2
42,1.0,1,11,0.9991,396.00,3,0.2
43,1.0,1,11,0.9991,396.00,3,0.2
44,1.0,1,10,0.9992,360.00,3,0.2
45,1.0,1,11,0.9991,396.00,3,0.2
46,1.0,1,10,0.9992,360.00,3,0.2
47,1.0,1,11,0.9991,396.00,3,0.2
48,1.0,1,11,0.9991,396.00,3,0.2
49,1.0,1,11,0.9990,396.00,3,0.2
50,1.0,1,10,0.9992,360.00,3,0.2
51,1.0,1,11,0.9994,396.00,3,0.2
52,1.0,1,10,0.9992,360.00,3,0.2
53,1.0,1,11,0.9994,396.00,3,0.2
54,1.0,1,10,0.9992,360.00,3,0.2
55,1.0,1,11,0.9991,396.00,3,0.2
56,1.0,1,11,0.9992,396.00,3,0.2
57,1.0,1,12,0.9995,432.00,3,0.2
58,1.0,1,10,0.9992,360.00,3,0.2
59,1.0,1,10,0.9992,360.00,3,0.2
60,1.0,1,12,0.9991,432.00,3,0.2
61,1.0,1,11,0.9991,396.00,3,0.2
62,1.0,1,11,0.9990,396.00,3,0.2
63,1.0,1,11,0.9991,396.00,3,0.2
64,1.0,1,11,0.9991,396.00,3,0.2
65,1.0,1,10,0.9991,360.00,3,0.2
66,1.0,1,10,0.9991,360.00,3,0.2
67,1.0,1,11,0.9991,396.00,3,0.2
68,1.0,1,11,0.9991,396.00,3,0.2
69,1.0,1,11,0.9991,396.00,3,0.2
70,1.0,1,11,0.9991,396.00,3,0.2
71,1.0,1,10,0.9992,360.00,3,0.2
72,1.0,1,10,0.9991,360.00,3,0.2
73,1.0,1,12,0.9995,432.00,3,0.2
74,1.0,1,10,0.9990,360.00,3,0.2
75,1.0,1,11,0.9991,396.00,3,0.2
76,1.0,1,11,0.9991,396.00,3,0.2
77,1.0,1,10,0.9991,360.00,3,0.2
78,1.0,1,11,0.9991,396.00,3,0.2
79,1.0,1,11,0.9991,396.00,3,0.2
80,1.0,1,11,0.9991,396.00,3,0.2
81,1.0,1,11,0.9991,396.00,3,0.2
82,1.0,1,11,0.9991,396.00,3,0.2
83,1.0,1,11,0.9993,396.00,3,0.2
84,1.0,1,11,0.9991,396.00,3,0.2
85,1.0,1,11,0.9991,396.00,3,0.2
86,1.0,1,11,0.9991,396.00,3,0.2
87,1.0,1,12,0.9991,432.00,3,0.2
88,1.0,1,11,0.9991,396.00,3,0.2
89,1.0,1,12,0.9992,432.00,3,0.2
90,1.0,1,11,0.9991,396.00,3,0.2
91,1.0,1,10,0.9991,360.00,3,0.2
92,1.0,1,12,0.9995,432.00,3,0.2
93,1.0,1,12,0.9995,432.00,3,0.2
94,1.0,1,11,0.9990,396.00,3,0.2
95,1.0,1,11,0.9992,396.00,3,0.2
96,1.0,1,11,0.9990,396.00,3,0.2
97,1.0,1,11,0.9991,396.00,3,0.2
98,1.0,1,12,0.9995,432.00,3,0.2
99,1.0,1,11,0.9991,396.00,3,0.2
0,142,0.1,10.00,1,11,0.9991,396.00,4,3,0.2
0,42,0.0,999.00,1,11,0.9992,396.00,4,3,0.2
1,43,0.0,999.00,1,11,0.9992,396.00,4,3,0.2
2,44,0.0,999.00,1,11,0.9991,396.00,4,3,0.2
3,45,0.0,999.00,1,11,0.9991,396.00,4,3,0.2
4,46,0.0,999.00,1,11,0.9991,396.00,4,3,0.2
5,47,0.0,999.00,1,11,0.9991,396.00,4,3,0.2
6,48,0.0,999.00,1,11,0.9992,396.00,4,3,0.2
7,49,0.0,999.00,1,11,0.9991,396.00,4,3,0.2
8,50,0.0,999.00,1,11,0.9991,396.00,4,3,0.2
9,51,0.0,999.00,1,11,0.9991,396.00,4,3,0.2
