trial,trial_seed,sigma,snr,success,steps,final_confidence,rcp,active_cells,weight_scale,R,T
5,1047,1.0,1.00,0,50,0.5882,1800.00,4,0.1,3,0.2
6,1048,1.0,1.00,0,50,0.8146,1800.00,4,0.1,3,0.2
7,1049,1.0,1.00,0,50,0.4210,1800.00,4,0.1,3,0.2
8,1050,1.0,1.00,0,50,0.4636,1800.00,4,0.1,3,0.2
9,1051,1.0,1.00,0,50,0.5044,1800.00,4,0.1,3,0.2
10,1052,1.0,1.00,0,50,0.7042,1800.00,4,0.1,3,0.2
11,1053,1.0,1.00,0,50,0.8546,1800.00,4,0.1,3,0.2
12,1054,1.0,1.00,0,50,0.4192,1800.00,4,0.1,3,0.2
13,1055,1.0,1.00,0,50,0.5694,1800.00,4,0.1,3,0.2
14,1056,1.0,1.00,0,50,0.5429,1800.00,4,0.1,3,0.2
15,1057,1.0,1.00,0,50,0.5422,1800.00,4,0.1,3,0.2
16,1058,1.0,1.00,0,50,0.8031,1800.00,4,0.1,3,0.2
17,1059,1.0,1.00,0,50,0.6606,1800.00,4,0.1,3,0.2
18,1060,1.0,1.00,0,50,0.8474,1800.00,4,0.1,3,0.2
19,1061,1.0,1.00,0,50,0.6102,1800.00,4,0.1,3,0.2
0,1142,1.1,0.91,0,50,0.5560,1800.00,4,0.1,3,0.2
1,1143,1.1,0.91,0,50,0.5818,1800.00,4,0.1,3,0.2
2,1144,1.1,0.91,0,50,0.4797,1800.00,4,0.1,3,0.2
3,1145,1.1,0.91,0,50,0.4812,1800.00,4,0.1,3,0.2
4,1146,1.1,0.91,0,50,0.7583,1800.00,4,0.1,3,0.2
5,1147,1.1,0.91,0,50,0.4869,1800.00,4,0.1,3,0.2
6,1148,1.1,0.91,0,50,0.7684,1800.00,4,0.1,3,0.2
7,1149,1.1,0.91,0,50,0.5837,1800.00,4,0.1,3,0.2
8,1150,1.1,0.91,0,50,0.6062,1800.00,4,0.1,3,0.2
9,1151,1.1,0.91,0,50,0.5046,1800.00,4,0.1,3,0.2
10,1152,1.1,0.91,0,50,0.4591,1800.00,4,0.1,3,0.2
11,1153,1.1,0.91,0,50,0.5065,1800.00,4,0.1,3,0.2
12,1154,1.1,0.91,0,50,0.7630,1800.00,4,0.1,3,0.2
13,1155,1.1,0.91,0,50,0.5086,1800.00,4,0.1,3,0.2
14,1156,1.1,0.91,0,50,0.5723,1800.00,4,0.1,3,0.2
15,1157,1.1,0.91,0,50,0.4988,1800.00,4,0.1,3,0.2
16,1158,1.1,0.91,0,50,0.6077,1800.00,4,0.1,3,0.2
17,1159,1.1,0.91,0,50,0.6837,1800.00,4,0.1,3,0.2
18,1160,1.1,0.91,0,50,0.5052,1800.00,4,0.1,3,0.2
19,1161,1.1,0.91,0,50,0.7316,1800.00,4,0.1,3,0.2
0,1242,1.2,0.83,0,50,0.4766,1800.00,4,0.1,3,0.2
1,1243,1.2,0.83,0,50,0.5010,1800.00,4,0.1,3,0.2
2,1244,1.2,0.83,0,50,0.5785,1800.00,4,0.1,3,0.2
3,1245,1.2,0.83,0,50,0.3928,1800.00,4,0.1,3,0.2
4,1246,1.2,0.83,0,50,0.5159,1800.00,4,0.1,3,0.2
5,1247,1.2,0.83,0,50,0.6088,1800.00,4,0.1,3,0.2
6,1248,1.2,0.83,0,50,0.3502,1800.00,4,0.1,3,0.2
7,1249,1.2,0.83,0,50,0.4749,1800.00,4,0.1,3,0.2
8,1250,1.2,0.83,0,50,0.7298,1800.00,4,0.1,3,0.2
9,1251,1.2,0.83,0,50,0.4466,1800.00,4,0.1,3,0.2
10,1252,1.2,0.83,0,50,0.5199,1800.00,4,0.1,3,0.2
11,1253,1.2,0.83,0,50,0.5042,1800.00,4,0.1,3,0.2
12,1254,1.2,0.83,0,50,0.6816,1800.00,4,0.1,3,0.2
13,1255,1.2,0.83,0,50,0.6296,1800.00,4,0.1,3,0.2
14,1256,1.2,0.83,0,50,0.7825,1800.00,4,0.1,3,0.2
15,1257,1.2,0.83,0,50,0.5303,1800.00,4,0.1,3,0.2
16,1258,1.2,0.83,0,50,0.4971,1800.00,4,0.1,3,0.2
17,1259,1.2,0.83,0,50,0.5700,1800.00,4,0.1,3,0.2
18,1260,1.2,0.83,0,50,0.6680,1800.00,4,0.1,3,0.2
19,1261,1.2,0.83,0,50,0.6252,1800.00,4,0.1,3,0.2
0,1342,1.3,0.77,0,50,0.7265,1800.00,4,0.1,3,0.2
1,1343,1.3,0.77,0,50,0.6825,1800.00,4,0.1,3,0.2
2,1344,1.3,0.77,0,50,0.5146,1800.00,4,0.1,3,0.2
3,1345,1.3,0.77,0,50,0.7502,1800.00,4,0.1,3,0.2
4,1346,1.3,0.77,0,50,0.6535,1800.00,4,0.1,3,0.2
5,1347,1.3,0.77,0,50,0.7144,1800.00,4,0.1,3,0.2
6,1348,1.3,0.77,0,50,0.7349,1800.00,4,0.1,3,0.2
7,1349,1.3,0.77,0,50,0.5562,1800.00,4,0.1,3,0.2
8,1350,1.3,0.77,0,50,0.5985,1800.00,4,0.1,3,0.2
9,1351,1.3,0.77,0,50,0.6185,1800.00,4,0.1,3,0.2
10,1352,1.3,0.77,0,50,0.6529,1800.00,4,0.1,3,0.2
11,1353,1.3,0.77,0,50,0.7249,1800.00,4,0.1,3,0.2
12,1354,1.3,0.77,0,50,0.7867,1800.00,4,0.1,3,0.2
13,1355,1.3,0.77,0,50,0.5053,1800.00,4,0.1,3,0.2
14,1356,1.3,0.77,0,50,0.7630,1800.00,4,0.1,3,0.2
15,1357,1.3,0.77,0,50,0.3901,1800.00,4,0.1,3,0.2
16,1358,1.3,0.77,0,50,0.3647,1800.00,4,0.1,3,0.2
17,1359,1.3,0.77,0,50,0.5055,1800.00,4,0.1,3,0.2
18,1360,1.3,0.77,0,50,0.7235,1800.00,4,0.1,3,0.2
19,1361,1.3,0.77,0,50,0.7671,1800.00,4,0.1,3,0.2
0,1442,1.4,0.71,0,50,0.6357,1800.00,4,0.1,3,0.2
1,1443,1.4,0.71,0,50,0.5834,1800.00,4,0.1,3,0.2
2,1444,1.4,0.71,0,50,0.8254,1800.00,4,0.1,3,0.2
3,1445,1.4,0.71,0,50,0.7335,1800.00,4,0.1,3,0.2
4,1446,1.4,0.71,0,50,0.6914,1800.00,4,0.1,3,0.2
5,1447,1.4,0.71,0,50,0.8002,1800.00,4,0.1,3,0.2
6,1448,1.4,0.71,0,50,0.7016,1800.00,4,0.1,3,0.2
7,1449,1.4,0.71,0,50,0.6045,1800.00,4,0.1,3,0.2
8,1450,1.4,0.71,0,50,0.6426,1800.00,4,0.1,3,0.2
9,1451,1.4,0.71,0,50,0.4973,1800.00,4,0.1,3,0.2
10,1452,1.4,0.71,0,50,0.5868,1800.00,4,0.1,3,0.2
11,1453,1.4,0.71,0,50,0.6193,1800.00,4,0.1,3,0.2
12,1454,1.4,0.71,0,50,0.5427,1800.00,4,0.1,3,0.2
13,1455,1.4,0.71,0,50,0.6125,1800.00,4,0.1,3,0.2
14,1456,1.4,0.71,0,50,0.6580,1800.00,4,0.1,3,0.2
15,1457,1.4,0.71,0,50,0.7219,1800.00,4,0.1,3,0.2
16,1458,1.4,0.71,0,50,0.7919,1800.00,4,0.1,3,0.2
17,1459,1.4,0.71,0,50,0.5354,1800.00,4,0.1,3,0.2
18,1460,1.4,0.71,0,50,0.5034,1800.00,4,0.1,3,0.2
19,1461,1.4,0.71,0,50,0.7275,1800.00,4,0.1,3,0.2
0,1542,1.5,0.67,0,50,0.5018,1800.00,4,0.1,3,0.2
1,1543,1.5,0.67,0,50,0.5720,1800.00,4,0.1,3,0.2
2,1544,1.5,0.67,0,50,0.8925,1800.00,4,0.1,3,0.2
3,1545,1.5,0.67,0,50,0.6986,1800.00,4,0.1,3,0.2
4,1546,1.5,0.67,0,50,0.5039,1800.00,4,0.1,3,0.2
5,1547,1.5,0.67,0,50,0.6258,1800.00,4,0.1,3,0.2
6,1548,1.5,0.67,0,50,0.5271,1800.00,4,0.1,3,0.2
7,1549,1.5,0.67,0,50,0.5124,1800.00,4,0.1,3,0.2
8,1550,1.5,0.67,0,50,0.5475,1800.00,4,0.1,3,0.2
9,1551,1.5,0.67,0,50,0.6810,1800.00,4,0.1,3,0.2
10,1552,1.5,0.67,0,50,0.7724,1800.00,4,0.1,3,0.2
11,1553,1.5,0.67,0,50,0.4338,1800.00,4,0.1,3,0.2
12,1554,1.5,0.67,0,50,0.5037,1800.00,4,0.1,3,0.2
13,1555,1.5,0.67,0,50,0.8362,1800.00,4,0.1,3,0.2
14,1556,1.5,0.67,0,50,0.7446,1800.00,4,0.1,3,0.2
15,1557,1.5,0.67,0,50,0.4489,1800.00,4,0.1,3,0.2
16,1558,1.5,0.67,0,50,0.5241,1800.00,4,0.1,3,0.2
17,1559,1.5,0.67,0,50,0.7219,1800.00,4,0.1,3,0.2
18,1560,1.5,0.67,1,50,0.9099,1800.00,4,0.1,3,0.2
19,1561,1.5,0.67,0,50,0.6846,1800.00,4,0.1,3,0.2
0,1642,1.6,0.62,0,50,0.5118,1800.00,4,0.1,3,0.2
1,1643,1.6,0.62,0,50,0.6742,1800.00,4,0.1,3,0.2
2,1644,1.6,0.62,0,50,0.6233,1800.00,4,0.1,3,0.2
3,1645,1.6,0.62,0,50,0.5801,1800.00,4,0.1,3,0.2
4,1646,1.6,0.62,0,50,0.5746,1800.00,4,0.1,3,0.2
5,1647,1.6,0.62,0,50,0.5686,1800.00,4,0.1,3,0.2
6,1648,1.6,0.62,0,50,0.5973,1800.00,4,0.1,3,0.2
7,1649,1.6,0.62,0,50,0.4461,1800.00,4,0.1,3,0.2
8,1650,1.6,0.62,0,50,0.7054,1800.00,4,0.1,3,0.2
9,1651,1.6,0.62,0,50,0.4974,1800.00,4,0.1,3,0.2
10,1652,1.6,0.62,0,50,0.6530,1800.00,4,0.1,3,0.2
11,1653,1.6,0.62,0,50,0.7364,1800.00,4,0.1,3,0.2
12,1654,1.6,0.62,0,50,0.6915,1800.00,4,0.1,3,0.2
13,1655,1.6,0.62,0,50,0.5150,1800.00,4,0.1,3,0.2
14,1656,1.6,0.62,0,50,0.8691,1800.00,4,0.1,3,0.2
15,1657,1.6,0.62,0,50,0.4345,1800.00,4,0.1,3,0.2
16,1658,1.6,0.62,0,50,0.5033,1800.00,4,0.1,3,0.2
17,1659,1.6,0.62,0,50,0.5561,1800.00,4,0.1,3,0.2
18,1660,1.6,0.62,0,50,0.6948,1800.00,4,0.1,3,0.2
19,1661,1.6,0.62,0,50,0.5071,1800.00,4,0.1,3,0.2
0,1742,1.7,0.59,0,50,0.6243,1800.00,4,0.1,3,0.2
1,1743,1.7,0.59,0,50,0.6430,1800.00,4,0.1,3,0.2
2,1744,1.7,0.59,0,50,0.5683,1800.00,4,0.1,3,0.2
3,1745,1.7,0.59,0,50,0.4970,1800.00,4,0.1,3,0.2
4,1746,1.7,0.59,0,50,0.8552,1800.00,4,0.1,3,0.2
5,1747,1.7,0.59,0,50,0.5718,1800.00,4,0.1,3,0.2
6,1748,1.7,0.59,0,50,0.5486,1800.00,4,0.1,3,0.2
7,1749,1.7,0.59,0,50,0.6331,1800.00,4,0.1,3,0.2
8,1750,1.7,0.59,0,50,0.4005,1800.00,4,0.1,3,0.2
9,1751,1.7,0.59,0,50,0.5154,1800.00,4,0.1,3,0.2
10,1752,1.7,0.59,0,50,0.6068,1800.00,4,0.1,3,0.2
11,1753,1.7,0.59,0,50,0.5282,1800.00,4,0.1,3,0.2
12,1754,1.7,0.59,0,50,0.3533,1800.00,4,0.1,3,0.2
13,1755,1.7,0.59,0,50,0.7672,1800.00,4,0.1,3,0.2
14,1756,1.7,0.59,0,50,0.5186,1800.00,4,0.1,3,0.2
15,1757,1.7,0.59,0,50,0.5092,1800.00,4,0.1,3,0.2
16,1758,1.7,0.59,0,50,0.5176,1800.00,4,0.1,3,0.2
17,1759,1.7,0.59,0,50,0.5702,1800.00,4,0.1,3,0.2
18,1760,1.7,0.59,0,50,0.6518,1800.00,4,0.1,3,0.2
19,1761,1.7,0.59,0,50,0.6818,1800.00,4,0.1,3,0.2
0,1842,1.8,0.56,0,50,0.7543,1800.00,4,0.1,3,0.2
1,1843,1.8,0.56,0,50,0.5318,1800.00,4,0.1,3,0.2
2,1844,1.8,0.56,0,50,0.5014,1800.00,4,0.1,3,0.2
3,1845,1.8,0.56,0,50,0.4560,1800.00,4,0.1,3,0.2
4,1846,1.8,0.56,0,50,0.7583,1800.00,4,0.1,3,0.2
5,1847,1.8,0.56,0,50,0.5114,1800.00,4,0.1,3,0.2
6,1848,1.8,0.56,0,50,0.6039,1800.00,4,0.1,3,0.2
7,1849,1.8,0.56,0,50,0.5407,1800.00,4,0.1,3,0.2
8,1850,1.8,0.56,0,50,0.5735,1800.00,4,0.1,3,0.2
9,1851,1.8,0.56,0,50,0.5162,1800.00,4,0.1,3,0.2
10,1852,1.8,0.56,0,50,0.7460,1800.00,4,0.1,3,0.2
11,1853,1.8,0.56,0,50,0.4872,1800.00,4,0.1,3,0.2
12,1854,1.8,0.56,0,50,0.5665,1800.00,4,0.1,3,0.2
13,1855,1.8,0.56,0,50,0.4612,1800.00,4,0.1,3,0.2
14,1856,1.8,0.56,0,50,0.7969,1800.00,4,0.1,3,0.2
15,1857,1.8,0.56,0,50,0.6785,1800.00,4,0.1,3,0.2
16,1858,1.8,0.56,0,50,0.5012,1800.00,4,0.1,3,0.2
17,1859,1.8,0.56,0,50,0.5235,1800.00,4,0.1,3,0.2
18,1860,1.8,0.56,0,50,0.5010,1800.00,4,0.1,3,0.2
19,1861,1.8,0.56,0,50,0.4998,1800.00,4,0.1,3,0.2
0,1942,1.9,0.53,0,50,0.4532,1800.00,4,0.1,3,0.2
1,1943,1.9,0.53,0,50,0.7281,1800.00,4,0.1,3,0.2
2,1944,1.9,0.53,0,50,0.4862,1800.00,4,0.1,3,0.2
3,1945,1.9,0.53,0,50,0.6748,1800.00,4,0.1,3,0.2
4,1946,1.9,0.53,1,50,0.9052,1800.00,4,0.1,3,0.2
5,1947,1.9,0.53,0,50,0.4667,1800.00,4,0.1,3,0.2
6,1948,1.9,0.53,0,50,0.5250,1800.00,4,0.1,3,0.2
7,1949,1.9,0.53,0,50,0.8103,1800.00,4,0.1,3,0.2
8,1950,1.9,0.53,0,50,0.5156,1800.00,4,0.1,3,0.2
9,1951,1.9,0.53,0,50,0.6334,1800.00,4,0.1,3,0.2
10,1952,1.9,0.53,0,50,0.5356,1800.00,4,0.1,3,0.2
11,1953,1.9,0.53,0,50,0.6257,1800.00,4,0.1,3,0.2
12,1954,1.9,0.53,0,50,0.6325,1800.00,4,0.1,3,0.2
13,1955,1.9,0.53,0,50,0.5942,1800.00,4,0.1,3,0.2
14,1956,1.9,0.53,0,50,0.6911,1800.00,4,0.1,3,0.2
15,1957,1.9,0.53,0,50,0.7636,1800.00,4,0.1,3,0.2
16,1958,1.9,0.53,0,50,0.5611,1800.00,4,0.1,3,0.2
17,1959,1.9,0.53,0,50,0.6490,1800.00,4,0.1,3,0.2
18,1960,1.9,0.53,0,50,0.6031,1800.00,4,0.1,3,0.2
19,1961,1.9,0.53,0,50,0.7016,1800.00,4,0.1,3,0.2
0,2042,2.0,0.50,0,50,0.5165,1800.00,4,0.1,3,0.2
1,2043,2.0,0.50,0,50,0.5404,1800.00,4,0.1,3,0.2
2,2044,2.0,0.50,0,50,0.5237,1800.00,4,0.1,3,0.2
3,2045,2.0,0.50,0,50,0.8929,1800.00,4,0.1,3,0.2
4,2046,2.0,0.50,0,50,0.5880,1800.00,4,0.1,3,0.2
5,2047,2.0,0.50,0,50,0.5630,1800.00,4,0.1,3,0.2
6,2048,2.0,0.50,0,50,0.5146,1800.00,4,0.1,3,0.2
7,2049,2.0,0.50,0,50,0.5329,1800.00,4,0.1,3,0.2
8,2050,2.0,0.50,0,50,0.5795,1800.00,4,0.1,3,0.2
9,2051,2.0,0.50,0,50,0.6663,1800.00,4,0.1,3,0.2
10,2052,2.0,0.50,0,50,0.6818,1800.00,4,0.1,3,0.2
11,2053,2.0,0.50,0,50,0.7732,1800.00,4,0.1,3,0.2
12,2054,2.0,0.50,0,50,0.4809,1800.00,4,0.1,3,0.2
13,2055,2.0,0.50,0,50,0.7602,1800.00,4,0.1,3,0.2
14,2056,2.0,0.50,0,50,0.6922,1800.00,4,0.1,3,0.2
15,2057,2.0,0.50,0,50,0.5777,1800.00,4,0.1,3,0.2
16,2058,2.0,0.50,0,50,0.7329,1800.00,4,0.1,3,0.2
17,2059,2.0,0.50,0,50,0.6005,1800.00,4,0.1,3,0.2
18,2060,2.0,0.50,0,50,0.7798,1800.00,4,0.1,3,0.2
19,2061,2.0,0.50,0,50,0.6960,1800.00,4,0.1,3,0.2
0,42,0.0,999.00,0,12,0.6350,432.00,4,0.05,3,0.2
1,43,0.0,999.00,0,12,0.6350,432.00,4,0.05,3,0.2
2,44,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
3,45,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
4,46,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
5,47,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
6,48,0.0,999.00,0,12,0.6350,432.00,4,0.05,3,0.2
7,49,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
8,50,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
9,51,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
10,52,0.0,999.00,0,12,0.6350,432.00,4,0.05,3,0.2
11,53,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
12,54,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
13,55,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
14,56,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
15,57,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
16,58,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
17,59,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
18,60,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
19,61,0.0,999.00,0,12,0.6349,432.00,4,0.05,3,0.2
0,142,0.1,10.00,0,50,0.6532,1800.00,4,0.05,3,0.2
1,143,0.1,10.00,0,50,0.5366,1800.00,4,0.05,3,0.2
2,144,0.1,10.00,0,50,0.6701,1800.00,4,0.05,3,0.2
3,145,0.1,10.00,0,50,0.7039,1800.00,4,0.05,3,0.2
4,146,0.1,10.00,0,50,0.6609,1800.00,4,0.05,3,0.2
5,147,0.1,10.00,0,50,0.6340,1800.00,4,0.05,3,0.2
6,148,0.1,10.00,0,50,0.6448,1800.00,4,0.05,3,0.2
7,149,0.1,10.00,0,50,0.6216,1800.00,4,0.05,3,0.2
8,150,0.1,10.00,0,50,0.4181,1800.00,4,0.05,3,0.2
9,151,0.1,10.00,0,50,0.6061,1800.00,4,0.05,3,0.2
10,152,0.1,10.00,0,50,0.5655,1800.00,4,0.05,3,0.2
11,153,0.1,10.00,0,50,0.5444,1800.00,4,0.05,3,0.2
12,154,0.1,10.00,0,50,0.5828,1800.00,4,0.05,3,0.2
13,155,0.1,10.00,0,50,0.5749,1800.00,4,0.05,3,0.2
14,156,0.1,10.00,0,50,0.6162,1800.00,4,0.05,3,0.2
15,157,0.1,10.00,0,50,0.6464,1800.00,4,0.05,3,0.2
16,158,0.1,10.00,0,50,0.5852,1800.00,4,0.05,3,0.2
17,159,0.1,10.00,0,50,0.5855,1800.00,4,0.05,3,0.2
18,160,0.1,10.00,0,50,0.6342,1800.00,4,0.05,3,0.2
19,161,0.1,10.00,0,50,0.6665,1800.00,4,0.05,3,0.2
0,242,0.2,5.00,0,50,0.5753,1800.00,4,0.05,3,0.2
1,243,0.2,5.00,0,50,0.6528,1800.00,4,0.05,3,0.2
2,244,0.2,5.00,0,50,0.5281,1800.00,4,0.05,3,0.2
3,245,0.2,5.00,0,50,0.5083,1800.00,4,0.05,3,0.2
4,246,0.2,5.00,0,50,0.5015,1800.00,4,0.05,3,0.2
5,247,0.2,5.00,0,50,0.4673,1800.00,4,0.05,3,0.2
6,248,0.2,5.00,0,50,0.5785,1800.00,4,0.05,3,0.2
7,249,0.2,5.00,0,50,0.5455,1800.00,4,0.05,3,0.2
8,250,0.2,5.00,0,50,0.6084,1800.00,4,0.05,3,0.2
9,251,0.2,5.00,0,50,0.5479,1800.00,4,0.05,3,0.2
10,252,0.2,5.00,0,50,0.7030,1800.00,4,0.05,3,0.2
11,253,0.2,5.00,0,50,0.4723,1800.00,4,0.05,3,0.2
12,254,0.2,5.00,0,50,0.5452,1800.00,4,0.05,3,0.2
13,255,0.2,5.00,0,50,0.6387,1800.00,4,0.05,3,0.2
14,256,0.2,5.00,0,50,0.7244,1800.00,4,0.05,3,0.2
15,257,0.2,5.00,0,50,0.7601,1800.00,4,0.05,3,0.2
16,258,0.2,5.00,0,50,0.6805,1800.00,4,0.05,3,0.2
17,259,0.2,5.00,0,50,0.4885,1800.00,4,0.05,3,0.2
18,260,0.2,5.00,0,50,0.5987,1800.00,4,0.05,3,0.2
19,261,0.2,5.00,0,50,0.6269,1800.00,4,0.05,3,0.2
0,342,0.3,3.33,0,50,0.5023,1800.00,4,0.05,3,0.2
1,343,0.3,3.33,0,50,0.6317,1800.00,4,0.05,3,0.2
2,344,0.3,3.33,0,50,0.4953,1800.00,4,0.05,3,0.2
3,345,0.3,3.33,0,50,0.6362,1800.00,4,0.05,3,0.2
4,346,0.3,3.33,0,50,0.7456,1800.00,4,0.05,3,0.2
5,347,0.3,3.33,0,50,0.5790,1800.00,4,0.05,3,0.2
6,348,0.3,3.33,0,50,0.6892,1800.00,4,0.05,3,0.2
7,349,0.3,3.33,0,50,0.4263,1800.00,4,0.05,3,0.2
8,350,0.3,3.33,0,50,0.4842,1800.00,4,0.05,3,0.2
9,351,0.3,3.33,0,50,0.5973,1800.00,4,0.05,3,0.2
10,352,0.3,3.33,0,50,0.4926,1800.00,4,0.05,3,0.2
11,353,0.3,3.33,0,50,0.4207,1800.00,4,0.05,3,0.2
12,354,0.3,3.33,0,50,0.6311,1800.00,4,0.05,3,0.2
13,355,0.3,3.33,0,50,0.7496,1800.00,4,0.05,3,0.2
14,356,0.3,3.33,0,50,0.4783,1800.00,4,0.05,3,0.2
15,357,0.3,3.33,0,50,0.4232,1800.00,4,0.05,3,0.2
16,358,0.3,3.33,0,50,0.4243,1800.00,4,0.05,3,0.2
17,359,0.3,3.33,0,50,0.5243,1800.00,4,0.05,3,0.2
18,360,0.3,3.33,0,50,0.4625,1800.00,4,0.05,3,0.2
19,361,0.3,3.33,0,50,0.6591,1800.00,4,0.05,3,0.2
0,442,0.4,2.50,0,50,0.6893,1800.00,4,0.05,3,0.2
1,443,0.4,2.50,0,50,0.4925,1800.00,4,0.05,3,0.2
2,444,0.4,2.50,0,50,0.4995,1800.00,4,0.05,3,0.2
3,445,0.4,2.50,0,50,0.5422,1800.00,4,0.05,3,0.2
4,446,0.4,2.50,0,50,0.5401,1800.00,4,0.05,3,0.2
5,447,0.4,2.50,0,50,0.4437,1800.00,4,0.05,3,0.2
6,448,0.4,2.50,0,50,0.5163,1800.00,4,0.05,3,0.2
7,449,0.4,2.50,0,50,0.4874,1800.00,4,0.05,3,0.2
8,450,0.4,2.50,0,50,0.4299,1800.00,4,0.05,3,0.2
9,451,0.4,2.50,0,50,0.3456,1800.00,4,0.05,3,0.2
10,452,0.4,2.50,0,50,0.5286,1800.00,4,0.05,3,0.2
11,453,0.4,2.50,0,50,0.6416,1800.00,4,0.05,3,0.2
12,454,0.4,2.50,0,50,0.5061,1800.00,4,0.05,3,0.2
13,455,0.4,2.50,0,50,0.7419,1800.00,4,0.05,3,0.2
14,456,0.4,2.50,0,50,0.5985,1800.00,4,0.05,3,0.2
15,457,0.4,2.50,0,50,0.5317,1800.00,4,0.05,3,0.2
16,458,0.4,2.50,0,50,0.5272,1800.00,4,0.05,3,0.2
17,459,0.4,2.50,0,50,0.8163,1800.00,4,0.05,3,0.2
18,460,0.4,2.50,0,50,0.7009,1800.00,4,0.05,3,0.2
19,461,0.4,2.50,0,50,0.3978,1800.00,4,0.05,3,0.2
0,542,0.5,2.00,0,50,0.5669,1800.00,4,0.05,3,0.2
1,543,0.5,2.00,0,50,0.6435,1800.00,4,0.05,3,0.2
2,544,0.5,2.00,0,50,0.4258,1800.00,4,0.05,3,0.2
3,545,0.5,2.00,0,50,0.5440,1800.00,4,0.05,3,0.2
4,546,0.5,2.00,0,50,0.5145,1800.00,4,0.05,3,0.2
5,547,0.5,2.00,0,50,0.6848,1800.00,4,0.05,3,0.2
6,548,0.5,2.00,0,50,0.6418,1800.00,4,0.05,3,0.2
7,549,0.5,2.00,0,50,0.6196,1800.00,4,0.05,3,0.2
8,550,0.5,2.00,0,50,0.4730,1800.00,4,0.05,3,0.2
9,551,0.5,2.00,0,50,0.5213,1800.00,4,0.05,3,0.2
10,552,0.5,2.00,0,50,0.5897,1800.00,4,0.05,3,0.2
11,553,0.5,2.00,0,50,0.6571,1800.00,4,0.05,3,0.2
12,554,0.5,2.00,0,50,0.8703,1800.00,4,0.05,3,0.2
13,555,0.5,2.00,0,50,0.5270,1800.00,4,0.05,3,0.2
14,556,0.5,2.00,0,50,0.6733,1800.00,4,0.05,3,0.2
15,557,0.5,2.00,0,50,0.4263,1800.00,4,0.05,3,0.2
16,558,0.5,2.00,0,50,0.5304,1800.00,4,0.05,3,0.2
17,559,0.5,2.00,0,50,0.5423,1800.00,4,0.05,3,0.2
18,560,0.5,2.00,0,50,0.6039,1800.00,4,0.05,3,0.2
19,561,0.5,2.00,0,50,0.5039,1800.00,4,0.05,3,0.2
0,642,0.6,1.67,0,50,0.4137,1800.00,4,0.05,3,0.2
1,643,0.6,1.67,0,50,0.5931,1800.00,4,0.05,3,0.2
2,644,0.6,1.67,0,50,0.4580,1800.00,4,0.05,3,0.2
3,645,0.6,1.67,0,50,0.4444,1800.00,4,0.05,3,0.2
4,646,0.6,1.67,0,50,0.5948,1800.00,4,0.05,3,0.2
5,647,0.6,1.67,0,50,0.7095,1800.00,4,0.05,3,0.2
6,648,0.6,1.67,0,50,0.5024,1800.00,4,0.05,3,0.2
7,649,0.6,1.67,0,50,0.6152,1800.00,4,0.05,3,0.2
8,650,0.6,1.67,0,50,0.4100,1800.00,4,0.05,3,0.2
9,651,0.6,1.67,0,50,0.5240,1800.00,4,0.05,3,0.2
10,652,0.6,1.67,0,50,0.6538,1800.00,4,0.05,3,0.2
11,653,0.6,1.67,0,50,0.5706,1800.00,4,0.05,3,0.2
12,654,0.6,1.67,0,50,0.4381,1800.00,4,0.05,3,0.2
13,655,0.6,1.67,0,50,0.6388,1800.00,4,0.05,3,0.2
14,656,0.6,1.67,0,50,0.7043,1800.00,4,0.05,3,0.2
15,657,0.6,1.67,0,50,0.7621,1800.00,4,0.05,3,0.2
16,658,0.6,1.67,0,50,0.5319,1800.00,4,0.05,3,0.2
17,659,0.6,1.67,0,50,0.4015,1800.00,4,0.05,3,0.2
18,660,0.6,1.67,0,50,0.5782,1800.00,4,0.05,3,0.2
19,661,0.6,1.67,0,50,0.5941,1800.00,4,0.05,3,0.2
0,742,0.7,1.43,0,50,0.6947,1800.00,4,0.05,3,0.2
1,743,0.7,1.43,0,50,0.7177,1800.00,4,0.05,3,0.2
2,744,0.7,1.43,0,50,0.8011,1800.00,4,0.05,3,0.2
3,745,0.7,1.43,0,50,0.5228,1800.00,4,0.05,3,0.2
4,746,0.7,1.43,0,50,0.7219,1800.00,4,0.05,3,0.2
5,747,0.7,1.43,0,50,0.6795,1800.00,4,0.05,3,0.2
6,748,0.7,1.43,0,50,0.4934,1800.00,4,0.05,3,0.2
