experiment,layout,grid,obstacle_density,sigma,weight_scale,H,direct_conn,success_rate,avg_rcp,avg_rcp_success,R,R_effective,T,active_cells,avg_conf_success,avg_final_conf,avg_sat_count_success,avg_steps,avg_steps_success,conditional_success,feasible_rate,final_confidence,max_steps,mean_best_acc,mean_best_mse,mean_detour_success,mean_path_success,mode,mode_variant,n_effective,rcp,snr,steps,success,trial,trial_seed,trials
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,70,112,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,999.00,11,1,71,113,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,72,114,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,999.00,11,1,73,115,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,74,116,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,75,117,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,76,118,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,77,119,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,999.00,11,1,78,120,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,79,121,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,80,122,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,999.00,11,1,81,123,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,82,124,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,83,125,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,84,126,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,999.00,11,1,85,127,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,86,128,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,87,129,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,88,130,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,89,131,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,90,132,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,91,133,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,92,134,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,93,135,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,94,136,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,999.00,11,1,95,137,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,999.00,11,1,96,138,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,97,139,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,98,140,
B_noise,,,,0.0,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,999.00,11,1,99,141,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,0,142,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,1,143,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,2,144,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,3,145,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,10.00,11,1,4,146,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,5,147,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,6,148,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,7,149,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,8,150,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,9,151,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,10,152,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,11,153,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,12,154,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,13,155,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,14,156,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,15,157,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,16,158,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,17,159,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,18,160,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,19,161,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,20,162,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,21,163,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,22,164,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,10.00,11,1,23,165,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,24,166,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,25,167,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,26,168,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,27,169,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,28,170,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,29,171,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,30,172,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,31,173,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,32,174,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,33,175,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,34,176,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,35,177,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,36,178,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,37,179,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,38,180,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,39,181,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,40,182,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,41,183,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,42,184,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,43,185,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,44,186,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,45,187,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,46,188,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,47,189,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,48,190,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,49,191,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,50,192,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,51,193,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,52,194,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,53,195,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,54,196,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,55,197,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,56,198,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,57,199,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,58,200,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,59,201,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,60,202,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,61,203,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,62,204,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,63,205,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,64,206,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,65,207,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,66,208,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,67,209,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,68,210,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,69,211,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,70,212,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,71,213,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,72,214,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,73,215,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,74,216,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,75,217,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,76,218,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,77,219,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,78,220,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,79,221,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,10.00,11,1,80,222,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,81,223,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,82,224,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,83,225,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,84,226,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,85,227,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,86,228,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,87,229,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,88,230,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,89,231,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,90,232,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,91,233,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,92,234,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,93,235,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,94,236,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,95,237,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,10.00,11,1,96,238,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,97,239,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,10.00,11,1,98,240,
B_noise,,,,0.1,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,10.00,11,1,99,241,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9993,50,,,,,wbit,wbit,1,396.00,5.00,11,1,0,242,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,1,243,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,2,244,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,3,245,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,4,246,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,5,247,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,6,248,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,7,249,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,5.00,11,1,8,250,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,9,251,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,10,252,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,11,253,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,5.00,10,1,12,254,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,13,255,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,14,256,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,15,257,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,5.00,11,1,16,258,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,17,259,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,18,260,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,5.00,11,1,19,261,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,20,262,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,21,263,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,22,264,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,23,265,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,24,266,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,25,267,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,26,268,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,360.00,5.00,10,1,27,269,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,28,270,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,29,271,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9992,50,,,,,wbit,wbit,1,396.00,5.00,11,1,30,272,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,31,273,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,32,274,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,33,275,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,34,276,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,35,277,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,36,278,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,37,279,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,38,280,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,39,281,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,40,282,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9994,50,,,,,wbit,wbit,1,396.00,5.00,11,1,41,283,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,42,284,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,43,285,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,44,286,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,45,287,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,46,288,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,47,289,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,48,290,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,49,291,
B_noise,,,,0.2,1.0,,,,,,3,3,0.2,4,,,,,,,,0.9991,50,,,,,wbit,wbit,1,396.00,5.00,11,1,50,292,
